x,y
595907,6251707
595927,6251841
595612,6252235
595844,6252125
595949,6252141
595919,6252148
595917,6252123
595860,6252127
595866,6252178
595835,6252191
595948,6252088
593251,6252052
593337,6252019
593259,6252438
593752,6252084
593740,6252071
593990,6252483
593963,6251735
594302,6252223
594474,6251763
594561,6251731
594508,6251794
595011,6252234
595185,6252090
594493,6251777
594507,6251759
592212,6252506
592087,6252475
592136,6252460
592105,6252444
592136,6252487
592269,6252511
592183,6252522
593340,6251967
593442,6251886
593217,6252052
593316,6251926
593245,6252421
593460,6251919
593314,6251962
592003,6252272
591484,6252407
591999,6252242
591852,6252234
591962,6252226
591752,6252300
592748,6251740
592094,6252432
592341,6252498
592007,6252257
592130,6252419
592132,6252514
592055,6252406
592312,6252483
591107,6252526
591063,6252518
591036,6252529
591086,6252563
591590,6252359
591643,6252333
591903,6252232
600048,6251640
599654,6251559
600048,6251629
599662,6251311
599657,6251357
599708,6251357
600027,6251660
600769,6251325
600785,6251302
600706,6251410
600673,6251439
600722,6251128
597155,6251470
597556,6251386
597254,6251599
598076,6251040
597728,6251273
597942,6251118
598091,6251056
598759,6251171
598767,6251186
598751,6251203
600044,6251659
600124,6251016
596118,6251518
596549,6251516
596564,6251439
596574,6251451
596227,6251364
596583,6251475
597054,6251039
597125,6251058
597356,6251483
597133,6251488
597267,6251580
597037,6251022
597372,6251500
594583,6251151
594604,6251158
594581,6251174
596041,6251634
595619,6251075
595622,6251047
595970,6251670
596051,6251675
596088,6251546
596008,6251662
595968,6251692
596168,6251486
596144,6251499
592007,6251493
591431,6251028
592805,6251122
592227,6251149
592760,6251488
592199,6251134
592802,6251148
592740,6251436
592797,6251168
592777,6251447
593588,6251151
593380,6251358
593370,6251330
593000,6251353
594307,6251419
591089,6251220
591113,6251421
591428,6251053
592006,6252295
599286,6260785
591846,6260626
599303,6260740
594683,6259963
596294,6256136
592749,6256421
596326,6254191
595439,6257550
595466,6257773
592486,6255914
597678,6253763
593140,6255828
596438,6255619
593734,6255580
596873,6256134
595628,6256205
596852,6256190
600607,6252863
600720,6252876
600893,6252499
600881,6259372
600125,6256413
600013,6259291
600678,6252898
600107,6256342
600152,6256313
600087,6256318
591991,6260826
592111,6260782
591482,6260802
591811,6260260
594476,6260321
594393,6260244
592135,6260692
591921,6260951
592073,6260884
591919,6260161
591620,6260723
591640,6260657
591652,6260599
592039,6260583
591495,6260774
592059,6260574
591837,6260105
597737,6260077
591932,6260582
591806,6260126
591487,6260754
592070,6260769
591970,6260133
591691,6260604
591896,6260172
594475,6260304
592122,6260603
592100,6260608
591896,6260535
591944,6260597
591362,6260726
591945,6260968
591926,6260555
592056,6260971
591611,6260416
591651,6260613
591535,6260561
591931,6260173
591890,6260908
591355,6260662
591599,6260398
591654,6260606
591723,6260675
591403,6260635
591954,6260143
591852,6260127
591648,6260654
591924,6260982
592000,6260509
591669,6260575
592016,6260938
592059,6260734
592171,6260600
591959,6260035
591902,6260135
591820,6260315
592016,6260592
591868,6260083
592098,6260756
591712,6260695
591512,6260692
597878,6260228
591971,6260092
591480,6260729
592123,6260623
592076,6260648
592117,6260651
594466,6260263
594742,6260115
597970,6260483
599647,6260856
591950,6260847
591555,6260411
592093,6260933
591786,6260547
591366,6260802
591928,6260052
591935,6260152
591640,6260725
591915,6260574
591866,6260143
599563,6260868
598067,6260861
592032,6260521
592087,6260709
591385,6260675
591748,6260765
592128,6260671
591934,6260088
591503,6260803
592085,6260666
591907,6260100
591888,6260542
591622,6260688
592058,6260416
591376,6260647
592089,6260587
591922,6260125
591626,6260247
591581,6260498
592024,6260841
592081,6260803
599549,6260911
599359,6260911
592079,6260564
591795,6260330
591464,6260686
591380,6260790
591681,6260675
592055,6260712
591891,6260078
591742,6260821
591984,6260860
591706,6260667
592004,6260851
592050,6260690
592039,6260646
592031,6260623
592044,6260669
591881,6260109
591448,6260736
592001,6260384
592023,6260407
591757,6260588
591581,6260610
591967,6260871
591974,6260404
591459,6260768
592092,6260687
592065,6260618
591714,6260590
591727,6260799
591565,6260415
591942,6260238
591960,6260071
591642,6260578
591604,6260429
594522,6260174
595528,6260617
591944,6260256
596428,6260762
597993,6260525
599592,6260937
597231,6260707
597329,6260651
599601,6260881
595588,6257598
595545,6257446
595675,6256516
596338,6254215
596404,6254171
592790,6255685
598477,6258555
598473,6257875
593485,6255605
596599,6254198
596850,6256160
595561,6257560
595447,6257575
595555,6257704
596309,6256833
595543,6257739
596123,6257228
598651,6257511
596373,6256967
595578,6257745
596002,6256008
595404,6257611
595570,6257805
596319,6256993
596423,6256976
596655,6257096
597616,6259938
596597,6254151
593423,6255292
592197,6256274
595500,6257685
595654,6257331
596320,6256905
593021,6255600
591087,6257688
596332,6256925
596458,6255735
598435,6259187
596011,6256003
595381,6252870
596034,6251504
596413,6255990
595742,6255627
596403,6256377
596147,6254356
595549,6257511
598693,6259125
595560,6257623
595755,6256851
593462,6255713
596566,6255748
596630,6255611
593230,6255849
599150,6259076
596508,6254164
592462,6256105
592521,6255880
594146,6258568
595532,6257580
593330,6255573
595927,6256260
595355,6257234
596096,6252040
596343,6256158
595608,6252085
599014,6259312
591542,6252445
592499,6256005
596259,6254245
596494,6255653
598411,6259153
596255,6255773
596248,6254207
593605,6259815
598510,6259158
599036,6259301
596567,6256123
596820,6256083
596810,6256144
596625,6255513
593154,6255645
592805,6255682
599404,6259304
595478,6257792
596376,6256924
596484,6256003
595985,6257176
598985,6252808
595880,6251771
599046,6259098
598301,6257851
598487,6259134
596504,6256246
595392,6257414
595529,6257426
595586,6257676
595609,6257807
596544,6256245
599170,6259131
595594,6257692
596719,6256226
592955,6255684
595758,6256713
596466,6256958
595598,6256200
595362,6257509
595608,6257358
595537,6257689
595407,6257485
595492,6257731
595619,6257593
595921,6256296
595558,6257646
591559,6252399
593509,6259213
596583,6256295
595890,6256705
593529,6259222
596528,6256227
596491,6256948
595516,6257706
596426,6256382
595477,6257486
595818,6257566
596572,6256281
595980,6257006
596530,6256402
596361,6256907
595475,6257461
595357,6257481
594711,6257108
596030,6257191
596145,6257246
595630,6252067
593667,6258826
593235,6255663
596422,6254177
594664,6259419
595495,6257391
593236,6255033
592204,6256247
593410,6255674
591199,6255840
596446,6254185
593651,6255571
593269,6255258
598554,6257424
598988,6259196
593239,6255105
596373,6254191
593446,6255622
596521,6256929
598550,6259264
595503,6257749
595464,6257638
596448,6256969
595708,6257333
595485,6257352
596400,6256078
592499,6256016
595300,6257781
596332,6256148
595600,6257790
596515,6256082
594083,6258604
595499,6257338
598066,6253438
593037,6255664
596569,6254153
592900,6255365
593059,6255836
593213,6255671
591655,6254406
592591,6255670
593135,6255768
593141,6255765
591667,6252336
591619,6252351
591529,6252392
596027,6251519
595914,6251749
596416,6256386
592861,6255685
593137,6255779
591502,6255220
593327,6255446
592841,6255687
593117,6255839
596596,6256043
595722,6255942
596074,6254395
596397,6254188
594047,6255213
593756,6255648
596206,6255801
593764,6255565
596845,6256076
596744,6254105
599299,6254643
596738,6255350
596859,6255568
598305,6254168
595919,6256281
595464,6257585
595640,6256273
595520,6257674
595351,6257778
595311,6257759
596506,6256911
596410,6256903
595964,6256879
595905,6256732
594404,6259208
591596,6256610
591101,6257680
596448,6256875
595428,6257530
595972,6257622
596469,6256923
595433,6257655
595417,6257586
596349,6256894
595648,6257789
596307,6256972
596600,6256309
595511,6257655
596257,6256897
595441,6257393
596347,6256946
596391,6256913
595563,6257783
595603,6257573
596561,6256260
595546,6257576
598441,6259128
599032,6259254
598274,6259414
598252,6259431
598373,6258606
597612,6258571
594824,6259807
594442,6259959
594488,6259918
598123,6259524
598068,6259719
596682,6253946
595341,6257490
596466,6255808
597775,6253600
596455,6256140
592981,6255625
591590,6254386
593199,6255752
598324,6258668
596105,6252039
596056,6252131
596120,6257247
596402,6256390
593722,6255630
595434,6257445
592936,6255692
593363,6255704
593241,6255264
592732,6255685
596248,6254298
592394,6256186
595377,6257218
593683,6255687
595433,6257606
599057,6259288
596712,6256208
595468,6255294
591812,6256526
593019,6255671
593410,6255770
595414,6257635
595645,6257744
596284,6255751
595776,6255253
595528,6257722
595668,6257781
594700,6257142
592434,6256151
596265,6254263
596561,6256114
596000,6252171
596099,6251570
595612,6252047
595819,6252168
593031,6255616
594723,6259941
598885,6259250
595946,6253220
592167,6256301
595681,6257722
595460,6257440
593367,6258897
595484,6257546
595467,6257516
596528,6256293
595664,6257730
596320,6256853
595415,6257510
596151,6257292
596674,6259623
594776,6259149
598539,6259132
596278,6256927
596858,6258606
595546,6257622
595368,6257428
593775,6251102
596075,6251565
595350,6252883
597883,6252798
593190,6255875
593166,6255830
593078,6255576
593087,6255833
593236,6255000
592532,6255719
593336,6255767
592443,6255972
592914,6255695
592824,6255687
592979,6255676
592894,6255691
592770,6255694
592753,6255693
592670,6255500
591516,6255219
592997,6255677
592897,6255319
592521,6255991
593195,6255326
596541,6254157
596039,6254415
596453,6255714
596525,6255548
593355,6255308
596218,6254215
593632,6255632
593421,6255703
593785,6255595
593828,6255606
596524,6256092
593732,6255649
593337,6255338
593584,6255660
593808,6255584
596483,6254164
596306,6254239
595722,6255642
593797,6255617
593624,6255681
595482,6256160
596305,6254200
596570,6254211
596212,6254237
594125,6255291
593851,6255570
596288,6254257
596042,6256102
593692,6255661
593587,6255728
593343,6255671
593823,6255392
593634,6255708
593684,6255601
593742,6255616
593660,6255656
593408,6255122
593795,6255544
593569,6255682
596495,6254229
595920,6256037
596720,6253952
596751,6255350
597878,6256114
597172,6255701
596744,6253937
596860,6256104
596752,6256103
596797,6256171
596931,6254040
598942,6254755
596654,6256040
596648,6255490
596756,6256069
599443,6254881
591536,6256648
593146,6259432
591573,6256643
596460,6256910
593134,6259396
591382,6256786
596401,6256955
595408,6257751
595427,6257773
595523,6257596
596512,6256418
595513,6257579
596342,6256977
595779,6256691
596431,6256933
593647,6258820
596243,6256873
595559,6257763
595879,6256694
595447,6257480
595518,6257767
595490,6257504
595496,6257286
595525,6257793
595899,6256720
595460,6257813
595623,6257828
596328,6256955
596359,6257005
595888,6256313
595564,6257729
595474,6257721
595338,6257449
595701,6257750
595385,6257494
596402,6256985
595461,6256203
596414,6256363
595514,6257309
595568,6257662
595571,6257614
596428,6256890
595443,6257790
595478,6257608
595405,6259368
595485,6257630
596380,6256995
596315,6256934
596292,6256948
595450,6257753
596513,6256275
595467,6257697
595447,6257668
595593,6257768
595580,6257547
595626,6257755
596300,6256912
595560,6257525
595688,6257767
595638,6257345
595985,6257433
594636,6259441
594572,6259429
595618,6256223
595282,6257795
595618,6257724
595399,6257436
595229,6256269
596283,6256869
595493,6257566
596333,6257017
596485,6256885
595401,6257382
595319,6259206
595836,6257381
595455,6257169
596283,6256819
596133,6256828
595607,6256304
595420,6257408
596336,6256873
596246,6256847
596005,6257207
598727,6259037
595917,6256752
598878,6259209
596807,6256192
595971,6256851
598822,6259114
599088,6259269
598356,6259257
596893,6256176
598497,6259204
598537,6257840
598527,6259182
598617,6259007
598467,6259166
598756,6259046
598463,6259217
598859,6257021
598823,6259054
599279,6259220
597742,6259981
595805,6252131
596938,6260382
591750,6260335
599367,6259140
599285,6259173
597107,6256823
596103,6256633
596437,6255967
596000,6256236
595512,6256590
595600,6256587
595415,6256098
596749,6255663
595406,6255178
595403,6255172
597646,6260019
592016,6260553
598178,6257652
595956,6256724
595449,6256143
595736,6255913
596030,6255997
595296,6256312
593178,6255718
593269,6255640
599461,6260744
599518,6260834
599493,6260841
599454,6260876
599570,6260852
599523,6260873
599451,6260830
599462,6260806
599075,6260711
599075,6260741
598770,6260724
599038,6260760
599394,6260841
599441,6260861
599362,6260809
599422,6260870
597970,6260784
598331,6260781
599084,6260795
599406,6260815
599427,6260780
598872,6260748
599405,6260855
599381,6260791
599318,6260949
597318,6260755
597268,6260780
597289,6260746
597305,6260746
597259,6260746
594583,6260713
594722,6260830
595718,6260752
595556,6260979
596397,6260709
592225,6260964
592137,6260929
592130,6260973
592272,6260985
592133,6260956
592289,6260999
592671,6260740
592123,6260896
592144,6260943
592268,6260962
591903,6260828
591852,6260822
591856,6260976
591423,6260812
591391,6260814
591529,6260790
591670,6260812
591622,6260772
591488,6260891
591477,6260849
591568,6260804
591610,6260834
591649,6260838
591795,6260848
591914,6260912
591955,6260828
591993,6260809
591985,6260918
591862,6260845
591843,6260890
591864,6260919
591597,6260779
591442,6260903
592013,6260908
591943,6260882
591899,6260802
591546,6260750
591382,6260756
591450,6260806
591998,6260767
592017,6260752
592043,6260834
591974,6260814
592014,6260796
591915,6260847
591956,6260781
592033,6260789
591413,6260782
591709,6260743
591420,6260846
591886,6260886
591431,6260744
591933,6260835
591976,6260776
591384,6260828
591039,6260922
591114,6260828
591043,6260943
591126,6260879
591038,6260853
591027,6260961
591047,6260981
599624,6260234
600732,6260170
600316,6259896
597816,6260405
597867,6260412
599175,6260654
598988,6260252
599583,6260194
599990,6260033
599641,6260256
599986,6260475
599909,6260130
599887,6260163
597788,6260034
597682,6260017
597360,6260623
597259,6260690
597847,6260141
597867,6260354
598148,6260404
598160,6260429
597811,6259981
597821,6260227
596791,6260347
596966,6260291
597104,6260466
597801,6260290
597072,6260200
597769,6260098
597791,6260406
597116,6260495
597295,6260664
597124,6260654
595679,6260247
595847,6260125
595850,6260103
596859,6260255
596375,6260196
596890,6260306
596918,6260341
596820,6260296
596370,6260173
595068,6260507
595049,6260539
595077,6260523
594527,6259899
594632,6260047
594608,6259962
594625,6259931
594598,6260045
594577,6260100
594599,6260073
594656,6259983
594585,6260009
594553,6259939
594586,6259966
594583,6260686
594612,6260020
594589,6259980
594531,6260004
594727,6260064
594674,6259913
594687,6259938
594627,6260016
594515,6259948
594508,6259909
594522,6260081
594485,6260047
594487,6259976
594460,6260021
594487,6259950
594448,6260384
594618,6260073
594569,6260008
593884,6260080
594362,6260127
594085,6259930
594332,6260107
594434,6260004
594424,6259938
594514,6260031
594456,6260069
594443,6260211
594377,6260164
594483,6260363
594445,6260233
593950,6260001
592371,6260357
592208,6260114
592567,6260284
592417,6260325
592337,6260443
592524,6260259
592666,6260703
593419,6260369
593288,6260377
593618,6260189
593288,6260390
593604,6260256
593579,6260284
591997,6260725
591929,6260737
592699,6260716
592479,6260373
592423,6259997
592462,6260321
592357,6260386
592716,6260343
592230,6260101
592463,6260254
592427,6260339
592115,6260592
591466,6260584
591386,6260719
591723,6260643
591436,6260637
591458,6260632
591596,6260678
591488,6260681
591579,6260590
591572,6260566
591767,6260554
591669,6260303
591551,6260545
591743,6260525
591793,6260255
591796,6260494
591890,6260223
591774,6260227
591876,6260288
591907,6260671
591737,6260376
591704,6260470
591664,6260268
591624,6260464
591945,6260374
591740,6260449
591693,6260381
591715,6260501
591416,6260720
591601,6260550
591761,6260683
591728,6260571
592012,6260702
591968,6260609
591822,6260688
591786,6260641
591776,6260615
591946,6260560
591722,6260290
591687,6260228
591599,6260512
591588,6260526
592077,6260150
591631,6260510
592056,6260496
591825,6260245
592017,6260186
591749,6260667
591468,6260305
591539,6260390
591544,6260513
591631,6260381
591480,6260314
591741,6260503
591513,6260526
591781,6260173
591654,6260200
591506,6260734
591953,6260659
591919,6260624
591492,6260118
591537,6260477
591643,6260335
591740,6260465
591674,6260344
591622,6260365
591612,6260452
591522,6260271
591687,6260357
591631,6260560
591769,6260481
591572,6260702
591584,6260637
591692,6260429
591931,6260536
591906,6260475
591691,6260630
591351,6260698
591713,6260648
591600,6260459
591757,6260154
591834,6260192
591901,6260450
591941,6260192
591919,6260441
591664,6260481
591851,6260259
591849,6260305
591995,6260521
591317,6260707
591731,6260733
591990,6260638
591959,6260582
591670,6260327
591726,6260333
591463,6260556
591166,6260717
591396,6260133
591356,6260211
591551,6260452
599786,6259041
599462,6259328
599955,6259594
600735,6259150
600718,6259463
600742,6259169
600441,6259542
600815,6259700
599412,6259540
599370,6259291
599740,6259244
599727,6259267
599777,6259617
600007,6259565
598911,6259220
598749,6259139
598887,6259086
598975,6259126
599012,6259163
599159,6259158
599206,6259173
599253,6259200
599164,6259196
599377,6259357
599341,6259287
599251,6259283
598705,6259689
598706,6259850
598640,6259221
598646,6259151
598846,6259079
598990,6259092
598956,6259187
599034,6259184
599098,6259164
599304,6259204
599228,6259250
599005,6259502
599270,6259357
599317,6259264
599419,6259359
598729,6259060
598766,6259161
599008,6259048
599043,6259081
599144,6259132
599337,6259203
598971,6259157
599127,6259496
599374,6259493
599396,6259517
599285,6259357
599381,6259156
599304,6259328
599222,6259305
599365,6259266
598861,6259265
599348,6259346
599088,6259148
598613,6259175
598558,6259321
598337,6259277
598405,6259329
598376,6259321
598361,6259308
599059,6259174
598964,6259100
598899,6259139
599367,6259521
598860,6259112
599356,6259467
598225,6259449
598460,6259287
598408,6259306
598057,6259701
598123,6259103
598567,6259160
598551,6259219
598535,6259232
598510,6259250
598190,6259492
598004,6259484
598184,6259476
596188,6259682
596546,6259533
596769,6259631
596800,6259684
596998,6259302
597123,6259433
597103,6259445
597474,6259827
598165,6259527
598377,6259277
598591,6259186
598501,6259091
598152,6259512
595896,6259774
595350,6259257
596212,6259158
596817,6259578
596851,6259188
596553,6259568
596556,6259522
596204,6259728
596194,6259698
594639,6259319
594695,6259319
594605,6259879
594755,6259853
594560,6259893
594745,6259886
595285,6259765
595312,6259782
594869,6259198
594776,6259805
593949,6259215
593929,6259226
594373,6259095
594118,6259885
594723,6259132
594718,6259861
594739,6259788
594753,6259211
594841,6259202
594854,6259149
594722,6259263
594630,6259376
593042,6259639
593711,6259537
593379,6259835
593414,6259792
593616,6259780
594513,6259878
594303,6259771
594450,6259215
594392,6259246
594331,6259253
594330,6259222
593048,6259363
593155,6259463
593674,6259507
593232,6259276
593139,6259257
593374,6259124
593414,6259172
593018,6259405
593108,6259457
593116,6259476
593200,6259317
593164,6259361
593198,6259484
592616,6259817
592308,6259782
592667,6259718
592105,6259827
592237,6259756
592204,6259780
592411,6259803
592177,6259797
592221,6259763
593440,6259142
593133,6259280
593240,6259472
593045,6259655
591853,6259336
592063,6259846
591840,6259325
591456,6259536
592037,6259895
592704,6259716
592816,6259854
592445,6259817
592799,6259840
592077,6259851
592278,6259789
592210,6259819
591311,6259670
591608,6259422
600215,6258308
600208,6258671
600944,6258695
600340,6258336
600644,6258731
598880,6258535
598678,6258987
600187,6258348
599541,6258850
599560,6258857
598496,6258526
598409,6258602
598546,6258502
598416,6258569
598392,6258583
598334,6258619
598644,6259043
599000,6258936
